brand,model,processor_brand,processor_name,processor_gnrtn,ram_GB,ram_type,ssd,hdd,os,os_bit,graphic_card_GB,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,753.87,972.83,22.51%,4.2,47,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,2,Casual,15.6,1,No,No,812.37,1120.59,27.50%,3.9,157,20
DELL,Inspiron,Intel,Core i5,11th,4 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.9,1,No,Yes,725.27,781.01,7.14%,4.2,41,4
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,714.87,1043.69,31.51%,3.8,353,28
DELL,3511,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,2,Casual,15.6,1,No,No,908.70,1135.16,19.95%,0,0,0
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,766.87,962.86,20.35%,4,8,1
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,2,Casual,Missing,0,No,No,864.37,1150.75,24.89%,3.8,6,1
DELL,G3,Intel,Core i5,10th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Casual,Missing,0,No,No,1012.70,1069.90,5.35%,4.3,179,34
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,2,Casual,Missing,0,No,No,877.37,1073.80,18.29%,3.8,41,5
DELL,Vostro,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,805.87,895.70,10.03%,0,0,0
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,766.87,805.87,4.84%,4.3,114,9
DELL,Inspiron,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,2,Casual,15.6,0,No,No,932.04,984.52,5.33%,4.2,153,16
DELL,Inspiron,Intel,Core i5,8th,8 GB,DDR4,0 GB,2048 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,810.12,0.00,0.00%,4,377,53
DELL,Inspiron,Intel,Core i7,8th,16 GB,DDR4,256 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,Yes,1143.87,1150.92,0.61%,4.1,120,21
DELL,Missing,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,1299.87,1672.65,22.29%,0,0,0
DELL,XPS,Intel,Core i7,8th,16 GB,DDR3,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1584.57,1808.35,12.37%,1.7,3,0
DELL,XPS,Intel,Core i7,11th,16 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,1758.90,1762.19,0.19%,5,5,2
DELL,Inspiron,Intel,Core i7,10th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,1419.47,1552.75,8.58%,0,0,0
DELL,Missing,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,1299.87,1672.65,22.29%,0,0,0
DELL,Inspiron,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,2,Casual,16,0,No,No,1591.33,0.00,0.00%,0,0,0
DELL,Inspiron,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,2,Casual,16,1,No,Yes,1221.42,1589.90,23.18%,4.8,4,0
DELL,G15,Intel,GeForce GTX,10th,8 GB,LPDDR4,0 GB,512 GB,DOS,32-bit,4,Casual,15.6,0,No,No,981.50,1086.24,9.64%,4.4,28,1
DELL,G15,Intel,GEFORCE RTX,10th,4 GB,DDR4,0 GB,512 GB,DOS,32-bit,4,Casual,Missing,0,No,No,1247.87,1613.01,22.64%,4.3,20,5
DELL,G7,Intel,GeForce RTX,10th,8 GB,LPDDR4,0 GB,512 GB,DOS,32-bit,8,Casual,15.6,0,No,No,2339.87,2954.25,20.80%,4.5,17,2
DELL,Inspiron,Intel,Pentium Quad,Missing,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,468.00,559.00,16.28%,4.3,102,16
DELL,Inspiron,Intel,Pentium Quad,Missing,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,467.87,520.00,10.03%,0,0,0
DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,513.37,646.28,20.57%,4.3,34,4
DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,480.87,657.62,26.88%,4.2,137,15
DELL,Ryzen,AMD,Ryzen 3,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,519.87,697.32,25.45%,4.6,7,0
DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,527.67,651.72,19.03%,0,0,0
DELL,Vostro,AMD,Ryzen 3,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,527.67,664.37,20.58%,0,0,0
DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,547.17,738.02,25.86%,3.3,3,0
DELL,Vostro,AMD,Ryzen 3,Missing,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,467.87,658.46,28.95%,4.1,59,12
DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,486.07,651.94,25.44%,4.2,38,5
DELL,Inspiron,AMD,Ryzen 3,Missing,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,684.22,0.00,0.00%,0,0,0
DELL,Inspiron,AMD,Ryzen 3,Missing,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,519.87,644.97,19.40%,4.1,409,39
DELL,DELL,AMD,Ryzen 3,Missing,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,No,571.87,649.99,12.02%,0,0,0
DELL,Inspiron,AMD,Ryzen 3,Missing,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,519.87,670.46,22.46%,3.1,18,4
DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,545.87,774.54,29.52%,4.3,939,107
DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,578.37,756.52,23.55%,4.2,14,1
DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,545.87,644.97,15.36%,4.4,649,84
DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,578.37,757.72,23.67%,4.3,8,2
DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,577.07,735.45,21.54%,4,276,24
DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,617.37,802.62,23.08%,2.5,2,1
DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,773.37,793.78,2.57%,4.6,74,18
DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,649.87,860.09,24.44%,4.4,47,7
DELL,Vostro,AMD,Ryzen 5,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,773.37,852.36,9.27%,0,0,0
DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,792.87,882.19,10.13%,4.4,183,42
DELL,G5,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,Missing,0,No,No,990.47,1052.95,5.93%,4.4,358,64
DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,1285.96,1321.85,2.72%,0,0,0
DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,981.50,1214.99,19.22%,0,0,0
DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,752.70,1025.70,26.62%,4.7,3,1
DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,643.37,863.15,25.46%,4,31,3
DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,675.87,865.28,21.89%,0,0,0
DELL,Ryzen,AMD,Ryzen 7,Missing,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,1221.87,1606.02,23.92%,0,0,0
DELL,G5,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,16,0,No,No,1169.87,1287.87,9.16%,4.1,191,27
DELL,Inspiron,AMD,Ryzen 7,Missing,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,1164.41,1449.88,19.69%,0,0,0
HP,APU,AMD,APU Dual,10th,4 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,14,0,No,No,271.70,296.73,8.43%,3.9,1185,141
HP,Athlon,AMD,Athlon Dual,10th,32 GB,DDR4,32 GB,0 GB,Windows,32-bit,4,Casual,14,0,No,No,349.69,359.68,2.78%,0,0,0
HP,x360,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,No,734.37,844.00,12.99%,0,0,0
HP,x360,Intel,Core i5,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,850.07,993.67,14.45%,0,0,0
HP,Celeron,Intel,Celeron Dual,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,422.37,510.74,17.30%,4,58,6
HP,15q,Intel,Core i3,7th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,428.42,0.00,0.00%,4.2,311,27
HP,250-G6,Intel,Core i5,7th,4 GB,DDR4,0 GB,1024 GB,Windows,32-bit,2,Casual,15.6,0,No,No,600.60,0.00,0.00%,4.2,47,7
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,519.87,651.11,20.16%,4.2,273,30
HP,Pavilion,Intel,Core i3,11th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,701.87,825.63,14.99%,4.6,14,0
HP,Missing,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,583.70,663.00,11.96%,4.2,1029,107
HP,14s,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,552.37,596.60,7.41%,4.4,5205,561
HP,Missing,Intel,Core i3,11th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,576.89,589.89,2.20%,4.2,1090,96
HP,Pavilion,Intel,Core i3,8th,4 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,705.09,0.00,0.00%,4.4,71,8
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,558.87,745.29,25.01%,4.4,158,18
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,558.87,644.67,13.31%,4.3,681,59
HP,Missing,Intel,Core i3,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,552.37,653.82,15.52%,4.3,1296,126
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,571.61,652.55,12.40%,4.3,571,56
HP,Pavilion,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,714.87,900.47,20.61%,4.5,35,3
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,536.25,605.83,11.48%,4.1,117,11
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,584.87,687.70,14.95%,0,0,0
HP,Missing,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,593.45,717.63,17.30%,4.1,39,4
HP,15s,Intel,Core i3,11th,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,591.37,610.87,3.19%,4.3,523,66
HP,Missing,Intel,Core i3,10th,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,504.39,622.91,19.03%,4.4,30,1
HP,Pavilion,Intel,Core i3,11th,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,900.47,0.00,0.00%,0,0,0
HP,Missing,Intel,Core i3,11th,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,623.87,665.15,6.21%,4.3,1605,215
HP,15s,Intel,Core i3,11th,4 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,Missing,1,No,No,662.87,672.72,1.46%,0,0,0
HP,Missing,Intel,Core i3,11th,4 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,635.70,650.00,2.20%,4.3,1278,135
HP,Pavilion,Intel,Core i3,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,721.37,856.09,15.74%,4.3,143,15
HP,15s,Intel,Core i3,11th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,567.97,636.13,10.71%,4.1,4999,490
HP,15s,Intel,Core i3,11th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,519.87,591.68,12.14%,3.9,324,45
HP,Missing,Intel,Core i3,11th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,545.87,614.43,11.16%,4,69,5
HP,Notebook,Intel,Core i3,11th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,517.27,562.85,8.10%,3.9,40,3
HP,14s,Intel,Core i3,10th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,474.37,556.23,14.72%,3.8,1146,175
HP,15s,Intel,Core i3,10th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,529.75,560.17,5.43%,4.1,1096,116
HP,DA,Intel,Core i3,7th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,2,Casual,15.6,0,No,No,640.63,0.00,0.00%,4.5,38,3
HP,14a,Intel,Celeron Dual,Missing,4 GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,344.11,409.92,16.05%,3.6,232,23
HP,Chromebook,Intel,Celeron Dual,Missing,4 GB,DDR4,0 GB,512 GB,Windows,64-bit,0,Casual,Missing,0,No,No,363.87,409.92,11.23%,3.8,596,65
HP,15s,Intel,Core i5,10th,8 GB,LPDDR4,0 GB,512 GB,DOS,32-bit,0,ThinNlight,Missing,0,No,No,727.87,821.33,11.38%,4,818,109
HP,Omen,Intel,Core i5,10th,8 GB,LPDDR4,0 GB,512 GB,DOS,32-bit,4,Casual,Missing,0,No,No,1333.16,0.00,0.00%,0,0,0
HP,Pavilion,Intel,Core i5,8th,8 GB,DDR4,128 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,No,988.16,0.00,0.00%,4.3,129,16
HP,Spectre,Intel,Core i5,8th,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,1775.67,1964.73,9.62%,0,0,0
HP,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,714.87,912.22,21.63%,4.2,116,15
HP,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,701.87,912.22,23.06%,4.1,206,17
HP,Pavilion,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,883.87,1017.82,13.16%,4.5,108,6
HP,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,727.99,858.65,15.22%,4.8,5,1
HP,Pavilion,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,968.37,1109.67,12.73%,4.3,10,0
HP,Pavilion,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,758.42,972.91,22.05%,4,69,6
HP,Spectre,Intel,Core i5,11th,8 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,0,Yes,No,1273.87,1491.74,14.60%,5,3,1
HP,Pavilion,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,870.99,1032.79,15.67%,4.4,17,1
HP,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,14,1,No,Yes,779.99,1061.89,26.55%,4,4,1
HP,Pavilion,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,831.87,1005.25,17.25%,4.7,17,1
HP,Pavilion,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,831.87,975.30,14.71%,4.7,3,0
HP,Pavilion,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,No,Yes,942.50,1051.70,10.38%,4.4,40,3
HP,14s,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,0,No,No,753.87,821.33,8.21%,4.3,1541,123
HP,Pavilion,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,Missing,1,No,Yes,1013.87,1216.35,16.65%,0,0,0
HP,Envy,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,Yes,1384.37,1798.76,23.04%,4.7,3,0
HP,Spectre,Intel,Core i5,11th,8 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,1455.99,1900.52,23.39%,0,0,0
HP,14s,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,727.87,1013.95,28.21%,4.2,30,4
HP,HP,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,16,1,Yes,Yes,1000.87,1289.64,22.39%,4.4,14,2
HP,Spectre,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,1494.87,1596.44,6.36%,4.4,145,19
HP,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,793.00,884.00,10.29%,4.3,1124,100
HP,Missing,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,1066.00,1157.00,7.87%,0,0,0
HP,Spectre,Intel,Core i5,10th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,No,1638.00,1976.55,17.13%,5,2,1
HP,HP,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,1494.99,1796.16,16.77%,0,0,0
HP,Spectre,Intel,Core i5,11th,8 GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,1689.99,2020.67,16.36%,0,0,0
HP,430,Intel,Core i5,11th,8 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,1222.00,1274.00,4.08%,0,0,0
HP,Pavilion,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,15.6,1,No,No,1014.00,1157.00,12.36%,4.4,512,85
HP,HP,Intel,Core i5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,14,1,No,Yes,1312.87,1469.00,10.63%,0,0,0
HP,Pavilion,Intel,Core i5,8th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,2,Casual,15.6,1,No,Yes,844.87,887.51,4.80%,4.3,23,4
HP,15q,Intel,Core i5,8th,8 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,608.27,652.47,6.77%,4.2,3062,325
HP,Missing,Intel,Core i5,7th,4 GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,579.79,0.00,0.00%,4.1,122,12
HP,250,Intel,Core i5,10th,8 GB,DDR4,0 GB,1024 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,634.27,712.22,10.94%,3.4,11,1
HP,Pavilion,Intel,Core i5,11th,8 GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,935.87,1140.32,17.93%,4.3,127,20
HP,Pavilion,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,1211.47,1544.09,21.54%,5,4,0
HP,Envy,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,1338.87,1491.76,10.25%,4.7,11,2
HP,Envy,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,1352.00,1544.09,12.44%,0,0,0
HP,Pavilion,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,16,1,No,Yes,1172.47,1394.41,15.92%,4.3,6,1
HP,Spectre,Intel,Core i7,10th,16 GB,LPDDR3,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,3116.87,0.00,0.00%,0,0,0
HP,Pavilion,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,16,1,No,Yes,1196.00,1469.25,18.60%,4.5,8,1
HP,Spectre,Intel,Core i7,10th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,2118.87,2508.70,15.54%,3.3,3,1
HP,Pavilion,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,1299.99,1332.50,2.44%,0,0,0
HP,Missing,Intel,Core i7,11th,16 GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,1554.79,2535.00,38.67%,0,0,0
HP,Envy,Intel,Core i7,10th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,15.6,1,No,Yes,1880.97,2254.89,16.58%,4.2,17,4
HP,Spectre,Intel,Core i7,10th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,2339.87,2812.78,16.81%,4.2,13,5
HP,OMEN,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,1585.87,1799.19,11.86%,0,0,0
HP,OMEN,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,1520.87,1725.32,11.85%,0,0,0
HP,Spectre,Intel,Core i7,11th,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,1949.99,2320.03,15.95%,0,0,0
HP,OMEN,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,8,Casual,16,1,No,Yes,2235.87,2572.21,13.08%,0,0,0
HP,Spectre,Intel,Core i7,11th,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,1670.50,1976.55,15.48%,3.7,3,1
HP,Spectre,Intel,Core i7,11th,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,2145.00,2584.73,17.01%,0,0,0
HP,HP,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,2,Casual,13.3,1,No,Yes,1234.87,2081.74,40.68%,0,0,0
HP,Omen,Intel,Core i7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,6,Casual,16.1,1,No,Yes,1780.87,2048.32,13.06%,0,0,0
HP,15,Intel,Core i7,8th,16 GB,DDR4,128 GB,1024 GB,Windows,64-bit,4,Casual,Missing,1,No,No,1520.23,0.00,0.00%,0,0,0
HP,Chromebook,Intel,Dual Core,10th,4 GB,DDR4,0 GB,512 GB,DOS,32-bit,0,Casual,Missing,0,No,No,802.69,0.00,0.00%,4.6,23,4
HP,Pentium,Intel,Pentium Quad,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,428.87,479.25,10.51%,4.1,77,9
HP,Ryzen,AMD,Ryzen 3,Missing,8 GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,493.87,598.72,17.51%,4.3,2214,241
HP,Ryzen,AMD,Ryzen 3,Missing,8 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,565.37,688.87,17.93%,4.6,163,33
